3/18/2020 CH Switzerland 802 8
3/19/2020 CH Switzerland 1202 13
3/20/2020 CH Switzerland 1055 21
3/21/2020 CH Switzerland 953 19
3/22/2020 CH Switzerland 925 18
3/23/2020 CH Switzerland 602 23
3/24/2020 CH Switzerland 1261 19
3/25/2020 CH Switzerland 852 39
3/26/2020 CH Switzerland 1469 38
3/27/2020 CH Switzerland 1147 31
3/28/2020 CH Switzerland 994 57
3/29/2020 CH Switzerland 1097 45
3/30/2020 CH Switzerland 734 58
3/31/2020 CH Switzerland 931 44
4/1/2020 CH Switzerland 1107 57
4/2/2020 CH Switzerland 1043 60
4/3/2020 CH Switzerland 959 54
4/4/2020 CH Switzerland 742 54
4/5/2020 CH Switzerland 656 49
4/6/2020 CH Switzerland 541 50
4/7/2020 CH Switzerland 586 53
4/8/2020 CH Switzerland 811 57
4/9/2020 CH Switzerland 703 44
4/10/2020 CH Switzerland 562 49
4/11/2020 CH Switzerland 394 44
4/12/2020 CH Switzerland 331 35
4/13/2020 CH Switzerland 260 34
4/14/2020 CH Switzerland 517 37
4/15/2020 CH Switzerland 322 37
4/16/2020 CH Switzerland 342 38
4/17/2020 CH Switzerland 325 36
4/18/2020 CH Switzerland 336 30
4/19/2020 CH Switzerland 200 20
4/20/2020 CH Switzerland 118 37
4/21/2020 CH Switzerland 209 33
4/22/2020 CH Switzerland 222 26
4/23/2020 CH Switzerland 190 29
4/24/2020 CH Switzerland 204 23
4/25/2020 CH Switzerland 167 24
4/26/2020 CH Switzerland 99 13
4/27/2020 CH Switzerland 102 22
4/28/2020 CH Switzerland 140 11
4/29/2020 CH Switzerland 147 10
4/30/2020 CH Switzerland 141 13
5/1/2020 CH Switzerland 112 12
5/2/2020 CH Switzerland 87 9
5/3/2020 CH Switzerland 66 8
5/4/2020 CH Switzerland 33 9
5/5/2020 CH Switzerland 68 8
5/6/2020 CH Switzerland 67 4
5/7/2020 CH Switzerland 77 11
5/8/2020 CH Switzerland 52 7
5/9/2020 CH Switzerland 49 5
5/10/2020 CH Switzerland 43 7
5/11/2020 CH Switzerland 38 3
5/12/2020 CH Switzerland 40 1
5/13/2020 CH Switzerland 51 1
5/14/2020 CH Switzerland 41 2
5/15/2020 CH Switzerland 41 5
5/16/2020 CH Switzerland 26 1
5/17/2020 CH Switzerland 22 4
5/18/2020 CH Switzerland 21 3
5/19/2020 CH Switzerland 39 4
5/20/2020 CH Switzerland 33 0
5/21/2020 CH Switzerland 18 5
5/22/2020 CH Switzerland 23 1
5/23/2020 CH Switzerland 10 1
5/24/2020 CH Switzerland 10 0
5/25/2020 CH Switzerland 16 2
5/26/2020 CH Switzerland 14 2
5/27/2020 CH Switzerland 19 0
5/28/2020 CH Switzerland 31 0
5/29/2020 CH Switzerland 33 0
5/30/2020 CH Switzerland 16 0
5/31/2020 CH Switzerland 6 0
6/1/2020 CH Switzerland 6 0
6/2/2020 CH Switzerland 6 0
6/3/2020 CH Switzerland 21 0
6/4/2020 CH Switzerland 28 0
6/5/2020 CH Switzerland 14 0
6/6/2020 CH Switzerland 16 1
6/7/2020 CH Switzerland 5 0
6/8/2020 CH Switzerland 13 1
6/9/2020 CH Switzerland 43 0
6/10/2020 CH Switzerland 9 1
6/11/2020 CH Switzerland 28 0
6/12/2020 CH Switzerland 25 0
6/13/2020 CH Switzerland 30 1
6/14/2020 CH Switzerland 15 0
6/15/2020 CH Switzerland 10 0
6/16/2020 CH Switzerland 33 1
6/17/2020 CH Switzerland 25 0
6/18/2020 CH Switzerland 16 0
6/19/2020 CH Switzerland 24 0
6/20/2020 CH Switzerland 48 0
6/21/2020 CH Switzerland 22 0
6/22/2020 CH Switzerland 20 0
6/23/2020 CH Switzerland 3 0
6/24/2020 CH Switzerland 44 2
6/25/2020 CH Switzerland 0 0
6/26/2020 CH Switzerland 52 0
6/27/2020 CH Switzerland 58 0
6/28/2020 CH Switzerland 69 0
6/29/2020 CH Switzerland 62 0
6/30/2020 CH Switzerland 35 0
7/1/2020 CH Switzerland 62 2
7/2/2020 CH Switzerland 220 1
7/3/2020 CH Switzerland 33 1
7/4/2020 CH Switzerland 133 0
7/5/2020 CH Switzerland 97 0
7/6/2020 CH Switzerland 70 0
7/7/2020 CH Switzerland 46 0
7/8/2020 CH Switzerland 54 0
7/9/2020 CH Switzerland 129 0
7/10/2020 CH Switzerland 88 0
7/11/2020 CH Switzerland 104 0
7/12/2020 CH Switzerland 108 0
7/13/2020 CH Switzerland 0 0
7/14/2020 CH Switzerland 148 0
7/15/2020 CH Switzerland 70 2
7/16/2020 CH Switzerland 132 0
7/17/2020 CH Switzerland 142 0
7/18/2020 CH Switzerland 91 0
7/19/2020 CH Switzerland 110 0
7/20/2020 CH Switzerland 98 0
7/21/2020 CH Switzerland 43 0
7/22/2020 CH Switzerland 108 3
7/23/2020 CH Switzerland 141 2
7/24/2020 CH Switzerland 117 1
7/25/2020 CH Switzerland 154 6
7/26/2020 CH Switzerland 148 0
7/27/2020 CH Switzerland 175 1
7/28/2020 CH Switzerland 0 0
7/29/2020 CH Switzerland 132 2
7/30/2020 CH Switzerland 192 0
7/31/2020 CH Switzerland 219 1
8/1/2020 CH Switzerland 299 1
8/2/2020 CH Switzerland 180 0
8/3/2020 CH Switzerland 49 0
8/4/2020 CH Switzerland 66 0
8/5/2020 CH Switzerland 130 1
8/6/2020 CH Switzerland 181 0
8/7/2020 CH Switzerland 181 3
8/8/2020 CH Switzerland 161 3
8/9/2020 CH Switzerland 182 0
8/10/2020 CH Switzerland 152 0
8/11/2020 CH Switzerland 105 0
8/12/2020 CH Switzerland 187 1
8/13/2020 CH Switzerland 273 1
8/14/2020 CH Switzerland 233 1
8/15/2020 CH Switzerland 268 0
8/16/2020 CH Switzerland 251 0
8/17/2020 CH Switzerland 200 1
8/18/2020 CH Switzerland 125 0
8/19/2020 CH Switzerland 196 1
8/20/2020 CH Switzerland 310 2
8/21/2020 CH Switzerland 264 0
8/22/2020 CH Switzerland 306 0
8/23/2020 CH Switzerland 294 1
8/24/2020 CH Switzerland 276 0
8/25/2020 CH Switzerland 157 1
8/26/2020 CH Switzerland 202 2
8/27/2020 CH Switzerland 379 0
8/28/2020 CH Switzerland 360 1
8/29/2020 CH Switzerland 340 1
8/30/2020 CH Switzerland 375 0
8/31/2020 CH Switzerland 291 0
9/1/2020 CH Switzerland 163 1
9/2/2020 CH Switzerland 216 1
9/3/2020 CH Switzerland 370 0
9/4/2020 CH Switzerland 472 4
9/5/2020 CH Switzerland 297 1
9/6/2020 CH Switzerland 425 0
9/7/2020 CH Switzerland 444 1
9/8/2020 CH Switzerland 191 2
9/9/2020 CH Switzerland 245 0
9/10/2020 CH Switzerland 468 0
9/11/2020 CH Switzerland 405 2
9/12/2020 CH Switzerland 528 3
9/13/2020 CH Switzerland 465 3
9/14/2020 CH Switzerland 473 4
9/15/2020 CH Switzerland 257 0
9/16/2020 CH Switzerland 315 1
9/17/2020 CH Switzerland 514 7
9/18/2020 CH Switzerland 530 8
9/19/2020 CH Switzerland 487 2
9/20/2020 CH Switzerland 0 0
9/21/2020 CH Switzerland 0 0
9/22/2020 CH Switzerland 1093 5
9/23/2020 CH Switzerland 284 3
9/24/2020 CH Switzerland 436 0
9/25/2020 CH Switzerland 508 4
9/26/2020 CH Switzerland 255 1
9/27/2020 CH Switzerland 0 0
9/28/2020 CH Switzerland 0 0
9/29/2020 CH Switzerland 781 2
9/30/2020 CH Switzerland 223 2
10/1/2020 CH Switzerland 411 1
10/2/2020 CH Switzerland 550 1
10/3/2020 CH Switzerland 551 0
10/4/2020 CH Switzerland 0 0
10/5/2020 CH Switzerland 0 0
10/6/2020 CH Switzerland 1540 3
10/7/2020 CH Switzerland 699 0
10/8/2020 CH Switzerland 1074 2
10/9/2020 CH Switzerland 1169 2
10/10/2020 CH Switzerland 1485 3
10/11/2020 CH Switzerland 0 0
10/12/2020 CH Switzerland 0 0
10/13/2020 CH Switzerland 4057 7
10/14/2020 CH Switzerland 1439 7
10/15/2020 CH Switzerland 2808 8
10/16/2020 CH Switzerland 2606 2
10/17/2020 CH Switzerland 3087 5
10/18/2020 CH Switzerland 0 0
10/19/2020 CH Switzerland 0 0
10/20/2020 CH Switzerland 8932 15
10/21/2020 CH Switzerland 3008 7
10/22/2020 CH Switzerland 5596 11
10/23/2020 CH Switzerland 4968 11
10/24/2020 CH Switzerland 6592 10
10/25/2020 CH Switzerland 0 0
10/26/2020 CH Switzerland 0 0
10/27/2020 CH Switzerland 17357 37
10/28/2020 CH Switzerland 6362 16
10/29/2020 CH Switzerland 8155 24
10/30/2020 CH Switzerland 9361 31
10/31/2020 CH Switzerland 9170 51
11/1/2020 CH Switzerland 7280 31
11/2/2020 CH Switzerland 7281 31
11/3/2020 CH Switzerland 7281 31
11/4/2020 CH Switzerland 6090 72
11/5/2020 CH Switzerland 10043 72
11/6/2020 CH Switzerland 10098 62
11/7/2020 CH Switzerland 9359 70
11/8/2020 CH Switzerland 5748 56
11/9/2020 CH Switzerland 5749 57
11/10/2020 CH Switzerland 5748 56
11/11/2020 CH Switzerland 5935 106
